nome.visitor;nome.home;Date;Start..ET.;score_y;score_x;data2;home;link;visitor
Philadelphia 76ers;Los Angeles Clippers;Sat, Jan 2, 2016;10:30 PM;99;130;201601020;LAC;http://www.basketball-reference.com/boxscores/pbp/201601020LAC.html;PHI
Philadelphia 76ers;New York Knicks;Mon, Jan 18, 2016;1:00 PM;113;119;201601180;NYK;http://www.basketball-reference.com/boxscores/pbp/201601180NYK.html;PHI
Philadelphia 76ers;Sacramento Kings;Wed, Dec 30, 2015;10:00 PM;110;105;201512300;SAC;http://www.basketball-reference.com/boxscores/pbp/201512300SAC.html;PHI
Philadelphia 76ers;Brooklyn Nets;Tue, Mar 15, 2016;7:30 PM;114;131;201603150;BRK;http://www.basketball-reference.com/boxscores/pbp/201603150BRK.html;PHI
Philadelphia 76ers;Toronto Raptors;Tue, Apr 12, 2016;7:30 PM;98;122;201604120;TOR;http://www.basketball-reference.com/boxscores/pbp/201604120TOR.html;PHI
Philadelphia 76ers;Houston Rockets;Fri, Nov 27, 2015;8:00 PM;114;116;201511270;HOU;http://www.basketball-reference.com/boxscores/pbp/201511270HOU.html;PHI
Philadelphia 76ers;Orlando Magic;Sun, Feb 28, 2016;6:00 PM;116;130;201602280;ORL;http://www.basketball-reference.com/boxscores/pbp/201602280ORL.html;PHI
Philadelphia 76ers;New York Knicks;Wed, Dec 2, 2015;7:30 PM;87;99;201512020;NYK;http://www.basketball-reference.com/boxscores/pbp/201512020NYK.html;PHI
Philadelphia 76ers;Boston Celtics;Wed, Nov 25, 2015;7:30 PM;80;84;201511250;BOS;http://www.basketball-reference.com/boxscores/pbp/201511250BOS.html;PHI
Philadelphia 76ers;Orlando Magic;Wed, Jan 20, 2016;7:00 PM;96;87;201601200;ORL;http://www.basketball-reference.com/boxscores/pbp/201601200ORL.html;PHI
Philadelphia 76ers;New Orleans Pelicans;Fri, Feb 19, 2016;8:00 PM;114;121;201602190;NOP;http://www.basketball-reference.com/boxscores/pbp/201602190NOP.html;PHI
Philadelphia 76ers;Charlotte Hornets;Fri, Apr 1, 2016;7:00 PM;91;100;201604010;CHO;http://www.basketball-reference.com/boxscores/pbp/201604010CHO.html;PHI
Philadelphia 76ers;Utah Jazz;Mon, Dec 28, 2015;9:00 PM;91;95;201512280;UTA;http://www.basketball-reference.com/boxscores/pbp/201512280UTA.html;PHI
Philadelphia 76ers;Charlotte Hornets;Fri, Nov 20, 2015;7:00 PM;88;113;201511200;CHO;http://www.basketball-reference.com/boxscores/pbp/201511200CHO.html;PHI
Philadelphia 76ers;Washington Wizards;Mon, Feb 29, 2016;7:00 PM;108;116;201602290;WAS;http://www.basketball-reference.com/boxscores/pbp/201602290WAS.html;PHI
Philadelphia 76ers;Milwaukee Bucks;Wed, Dec 23, 2015;8:00 PM;100;113;201512230;MIL;http://www.basketball-reference.com/boxscores/pbp/201512230MIL.html;PHI
Philadelphia 76ers;Miami Heat;Sun, Mar 6, 2016;6:00 PM;98;103;201603060;MIA;http://www.basketball-reference.com/boxscores/pbp/201603060MIA.html;PHI
Philadelphia 76ers;Portland Trail Blazers;Sat, Mar 26, 2016;10:00 PM;105;108;201603260;POR;http://www.basketball-reference.com/boxscores/pbp/201603260POR.html;PHI
Philadelphia 76ers;Denver Nuggets;Wed, Mar 23, 2016;9:00 PM;103;104;201603230;DEN;http://www.basketball-reference.com/boxscores/pbp/201603230DEN.html;PHI
Philadelphia 76ers;Atlanta Hawks;Wed, Dec 16, 2015;8:00 PM;106;127;201512160;ATL;http://www.basketball-reference.com/boxscores/pbp/201512160ATL.html;PHI
Philadelphia 76ers;Chicago Bulls;Mon, Dec 14, 2015;8:00 PM;96;115;201512140;CHI;http://www.basketball-reference.com/boxscores/pbp/201512140CHI.html;PHI
Philadelphia 76ers;Milwaukee Bucks;Wed, Nov 4, 2015;8:00 PM;87;91;201511040;MIL;http://www.basketball-reference.com/boxscores/pbp/201511040MIL.html;PHI
Philadelphia 76ers;Miami Heat;Sat, Nov 21, 2015;8:00 PM;91;96;201511210;MIA;http://www.basketball-reference.com/boxscores/pbp/201511210MIA.html;PHI
Philadelphia 76ers;Washington Wizards;Fri, Feb 5, 2016;7:00 PM;94;106;201602050;WAS;http://www.basketball-reference.com/boxscores/pbp/201602050WAS.html;PHI
Philadelphia 76ers;Golden State Warriors;Sun, Mar 27, 2016;8:00 PM;105;117;201603270;GSW;http://www.basketball-reference.com/boxscores/pbp/201603270GSW.html;PHI
Philadelphia 76ers;Cleveland Cavaliers;Sun, Dec 20, 2015;3:30 PM;86;108;201512200;CLE;http://www.basketball-reference.com/boxscores/pbp/201512200CLE.html;PHI
Philadelphia 76ers;Phoenix Suns;Sat, Dec 26, 2015;9:00 PM;111;104;201512260;PHO;http://www.basketball-reference.com/boxscores/pbp/201512260PHO.html;PHI
Philadelphia 76ers;Los Angeles Lakers;Fri, Jan 1, 2016;10:30 PM;84;93;201601010;LAL;http://www.basketball-reference.com/boxscores/pbp/201601010LAL.html;PHI
Phoenix Suns;Orlando Magic;Fri, Mar 4, 2016;7:00 PM;102;84;201603040;ORL;http://www.basketball-reference.com/boxscores/pbp/201603040ORL.html;PHO
Phoenix Suns;Memphis Grizzlies;Sun, Dec 6, 2015;3:30 PM;93;95;201512060;MEM;http://www.basketball-reference.com/boxscores/pbp/201512060MEM.html;PHO
Phoenix Suns;Charlotte Hornets;Tue, Mar 1, 2016;7:00 PM;92;126;201603010;CHO;http://www.basketball-reference.com/boxscores/pbp/201603010CHO.html;PHO
Phoenix Suns;Los Angeles Clippers;Mon, Nov 2, 2015;10:30 PM;96;102;201511020;LAC;http://www.basketball-reference.com/boxscores/pbp/201511020LAC.html;PHO
Phoenix Suns;Brooklyn Nets;Tue, Dec 1, 2015;7:30 PM;91;94;201512010;BRK;http://www.basketball-reference.com/boxscores/pbp/201512010BRK.html;PHO
Phoenix Suns;Oklahoma City Thunder;Thu, Dec 31, 2015;8:00 PM;106;110;201512310;OKC;http://www.basketball-reference.com/boxscores/pbp/201512310OKC.html;PHO
Phoenix Suns;Portland Trail Blazers;Sat, Oct 31, 2015;10:00 PM;101;90;201510310;POR;http://www.basketball-reference.com/boxscores/pbp/201510310POR.html;PHO
Phoenix Suns;Golden State Warriors;Wed, Dec 16, 2015;10:30 PM;103;128;201512160;GSW;http://www.basketball-reference.com/boxscores/pbp/201512160GSW.html;PHO
Phoenix Suns;Chicago Bulls;Mon, Dec 7, 2015;8:00 PM;103;101;201512070;CHI;http://www.basketball-reference.com/boxscores/pbp/201512070CHI.html;PHO
Phoenix Suns;Denver Nuggets;Fri, Nov 20, 2015;9:00 PM;114;107;201511200;DEN;http://www.basketball-reference.com/boxscores/pbp/201511200DEN.html;PHO
Phoenix Suns;San Antonio Spurs;Mon, Nov 23, 2015;8:30 PM;84;98;201511230;SAS;http://www.basketball-reference.com/boxscores/pbp/201511230SAS.html;PHO
Phoenix Suns;Los Angeles Clippers;Mon, Feb 22, 2016;10:30 PM;84;124;201602220;LAC;http://www.basketball-reference.com/boxscores/pbp/201602220LAC.html;PHO
Phoenix Suns;Indiana Pacers;Tue, Jan 12, 2016;7:00 PM;97;116;201601120;IND;http://www.basketball-reference.com/boxscores/pbp/201601120IND.html;PHO
Phoenix Suns;Toronto Raptors;Sun, Nov 29, 2015;6:00 PM;107;102;201511290;TOR;http://www.basketball-reference.com/boxscores/pbp/201511290TOR.html;PHO
Phoenix Suns;Boston Celtics;Fri, Jan 15, 2016;7:30 PM;103;117;201601150;BOS;http://www.basketball-reference.com/boxscores/pbp/201601150BOS.html;PHO
Phoenix Suns;Miami Heat;Thu, Mar 3, 2016;7:30 PM;92;108;201603030;MIA;http://www.basketball-reference.com/boxscores/pbp/201603030MIA.html;PHO
Phoenix Suns;Denver Nuggets;Thu, Mar 10, 2016;9:00 PM;98;116;201603100;DEN;http://www.basketball-reference.com/boxscores/pbp/201603100DEN.html;PHO
Phoenix Suns;Minnesota Timberwolves;Mon, Mar 28, 2016;8:00 PM;116;121;201603280;MIN;http://www.basketball-reference.com/boxscores/pbp/201603280MIN.html;PHO
Phoenix Suns;Oklahoma City Thunder;Sun, Nov 8, 2015;7:00 PM;103;124;201511080;OKC;http://www.basketball-reference.com/boxscores/pbp/201511080OKC.html;PHO
Phoenix Suns;Milwaukee Bucks;Wed, Mar 30, 2016;8:00 PM;94;105;201603300;MIL;http://www.basketball-reference.com/boxscores/pbp/201603300MIL.html;PHO
Phoenix Suns;Dallas Mavericks;Sun, Jan 31, 2016;7:00 PM;78;91;201601310;DAL;http://www.basketball-reference.com/boxscores/pbp/201601310DAL.html;PHO
Phoenix Suns;Philadelphia 76ers;Tue, Jan 26, 2016;7:00 PM;103;113;201601260;PHI;http://www.basketball-reference.com/boxscores/pbp/201601260PHI.html;PHO
Phoenix Suns;Utah Jazz;Mon, Dec 21, 2015;9:00 PM;89;110;201512210;UTA;http://www.basketball-reference.com/boxscores/pbp/201512210UTA.html;PHO
Phoenix Suns;Dallas Mavericks;Mon, Dec 14, 2015;8:30 PM;94;104;201512140;DAL;http://www.basketball-reference.com/boxscores/pbp/201512140DAL.html;PHO
Phoenix Suns;New Orleans Pelicans;Sat, Apr 9, 2016;7:00 PM;121;100;201604090;NOP;http://www.basketball-reference.com/boxscores/pbp/201604090NOP.html;PHO
Phoenix Suns;New Orleans Pelicans;Sun, Nov 22, 2015;6:00 PM;116;122;201511220;NOP;http://www.basketball-reference.com/boxscores/pbp/201511220NOP.html;PHO
Phoenix Suns;Atlanta Hawks;Tue, Apr 5, 2016;8:00 PM;90;103;201604050;ATL;http://www.basketball-reference.com/boxscores/pbp/201604050ATL.html;PHO
Phoenix Suns;Detroit Pistons;Wed, Dec 2, 2015;7:30 PM;122;127;201512020;DET;http://www.basketball-reference.com/boxscores/pbp/201512020DET.html;PHO
Phoenix Suns;Washington Wizards;Fri, Dec 4, 2015;7:00 PM;106;109;201512040;WAS;http://www.basketball-reference.com/boxscores/pbp/201512040WAS.html;PHO
Phoenix Suns;Los Angeles Lakers;Sun, Jan 3, 2016;9:30 PM;77;97;201601030;LAL;http://www.basketball-reference.com/boxscores/pbp/201601030LAL.html;PHO
Phoenix Suns;Sacramento Kings;Fri, Mar 25, 2016;10:00 PM;94;116;201603250;SAC;http://www.basketball-reference.com/boxscores/pbp/201603250SAC.html;PHO
Phoenix Suns;Memphis Grizzlies;Sun, Mar 6, 2016;4:00 PM;109;100;201603060;MEM;http://www.basketball-reference.com/boxscores/pbp/201603060MEM.html;PHO
Phoenix Suns;San Antonio Spurs;Wed, Dec 30, 2015;8:30 PM;79;112;201512300;SAS;http://www.basketball-reference.com/boxscores/pbp/201512300SAS.html;PHO
Phoenix Suns;Houston Rockets;Thu, Apr 7, 2016;8:00 PM;124;115;201604070;HOU;http://www.basketball-reference.com/boxscores/pbp/201604070HOU.html;PHO
Phoenix Suns;New York Knicks;Fri, Jan 29, 2016;7:30 PM;84;102;201601290;NYK;http://www.basketball-reference.com/boxscores/pbp/201601290NYK.html;PHO
Phoenix Suns;Golden State Warriors;Sat, Mar 12, 2016;10:30 PM;116;123;201603120;GSW;http://www.basketball-reference.com/boxscores/pbp/201603120GSW.html;PHO
Phoenix Suns;Utah Jazz;Thu, Mar 17, 2016;9:00 PM;69;103;201603170;UTA;http://www.basketball-reference.com/boxscores/pbp/201603170UTA.html;PHO
Phoenix Suns;Minnesota Timberwolves;Sun, Jan 17, 2016;3:30 PM;87;117;201601170;MIN;http://www.basketball-reference.com/boxscores/pbp/201601170MIN.html;PHO
Phoenix Suns;Sacramento Kings;Sat, Jan 2, 2016;5:00 PM;119;142;201601020;SAC;http://www.basketball-reference.com/boxscores/pbp/201601020SAC.html;PHO
Phoenix Suns;Cleveland Cavaliers;Wed, Jan 27, 2016;7:00 PM;93;115;201601270;CLE;http://www.basketball-reference.com/boxscores/pbp/201601270CLE.html;PHO
Phoenix Suns;Los Angeles Lakers;Fri, Mar 18, 2016;10:30 PM;95;90;201603180;LAL;http://www.basketball-reference.com/boxscores/pbp/201603180LAL.html;PHO
Portland Trail Blazers;Minnesota Timberwolves;Mon, Nov 2, 2015;8:00 PM;106;101;201511020;MIN;http://www.basketball-reference.com/boxscores/pbp/201511020MIN.html;POR
Portland Trail Blazers;Los Angeles Clippers;Mon, Nov 30, 2015;10:30 PM;87;102;201511300;LAC;http://www.basketball-reference.com/boxscores/pbp/201511300LAC.html;POR
Portland Trail Blazers;New York Knicks;Tue, Mar 1, 2016;7:30 PM;104;85;201603010;NYK;http://www.basketball-reference.com/boxscores/pbp/201603010NYK.html;POR
Portland Trail Blazers;Utah Jazz;Thu, Dec 31, 2015;9:00 PM;96;109;201512310;UTA;http://www.basketball-reference.com/boxscores/pbp/201512310UTA.html;POR
Portland Trail Blazers;Memphis Grizzlies;Mon, Feb 8, 2016;8:00 PM;112;106;201602080;MEM;http://www.basketball-reference.com/boxscores/pbp/201602080MEM.html;POR
Portland Trail Blazers;Houston Rockets;Wed, Nov 18, 2015;8:00 PM;103;108;201511180;HOU;http://www.basketball-reference.com/boxscores/pbp/201511180HOU.html;POR
Portland Trail Blazers;Los Angeles Clippers;Sun, Apr 17, 2016;10:30 PM;95;115;201604170;LAC;http://www.basketball-reference.com/boxscores/pbp/201604170LAC.html;POR
Portland Trail Blazers;Charlotte Hornets;Sun, Nov 15, 2015;5:00 PM;94;106;201511150;CHO;http://www.basketball-reference.com/boxscores/pbp/201511150CHO.html;POR
Portland Trail Blazers;Golden State Warriors;Sun, Apr 3, 2016;8:00 PM;111;136;201604030;GSW;http://www.basketball-reference.com/boxscores/pbp/201604030GSW.html;POR
Portland Trail Blazers;San Antonio Spurs;Thu, Mar 17, 2016;8:30 PM;110;118;201603170;SAS;http://www.basketball-reference.com/boxscores/pbp/201603170SAS.html;POR
Portland Trail Blazers;Sacramento Kings;Sun, Dec 27, 2015;9:00 PM;98;94;201512270;SAC;http://www.basketball-reference.com/boxscores/pbp/201512270SAC.html;POR
Portland Trail Blazers;New Orleans Pelicans;Fri, Mar 18, 2016;8:00 PM;117;112;201603180;NOP;http://www.basketball-reference.com/boxscores/pbp/201603180NOP.html;POR
Portland Trail Blazers;Milwaukee Bucks;Mon, Dec 7, 2015;8:00 PM;88;90;201512070;MIL;http://www.basketball-reference.com/boxscores/pbp/201512070MIL.html;POR
Portland Trail Blazers;Indiana Pacers;Sun, Feb 28, 2016;6:00 PM;111;102;201602280;IND;http://www.basketball-reference.com/boxscores/pbp/201602280IND.html;POR
Portland Trail Blazers;Sacramento Kings;Tue, Apr 5, 2016;10:00 PM;115;107;201604050;SAC;http://www.basketball-reference.com/boxscores/pbp/201604050SAC.html;POR
Portland Trail Blazers;Orlando Magic;Fri, Dec 18, 2015;7:00 PM;94;102;201512180;ORL;http://www.basketball-reference.com/boxscores/pbp/201512180ORL.html;POR
Portland Trail Blazers;Houston Rockets;Sat, Feb 6, 2016;5:00 PM;96;79;201602060;HOU;http://www.basketball-reference.com/boxscores/pbp/201602060HOU.html;POR
Portland Trail Blazers;Chicago Bulls;Sat, Feb 27, 2016;8:00 PM;103;95;201602270;CHI;http://www.basketball-reference.com/boxscores/pbp/201602270CHI.html;POR
Portland Trail Blazers;Detroit Pistons;Sun, Mar 6, 2016;6:00 PM;103;123;201603060;DET;http://www.basketball-reference.com/boxscores/pbp/201603060DET.html;POR
Portland Trail Blazers;Brooklyn Nets;Fri, Jan 15, 2016;7:30 PM;116;104;201601150;BRK;http://www.basketball-reference.com/boxscores/pbp/201601150BRK.html;POR
Portland Trail Blazers;Miami Heat;Sun, Dec 20, 2015;1:00 PM;109;116;201512200;MIA;http://www.basketball-reference.com/boxscores/pbp/201512200MIA.html;POR
Portland Trail Blazers;Los Angeles Clippers;Wed, Apr 27, 2016;10:00 PM;108;98;201604270;LAC;http://www.basketball-reference.com/boxscores/pbp/201604270LAC.html;POR
Portland Trail Blazers;Denver Nuggets;Mon, Nov 9, 2015;9:00 PM;104;108;201511090;DEN;http://www.basketball-reference.com/boxscores/pbp/201511090DEN.html;POR
Portland Trail Blazers;Atlanta Hawks;Mon, Dec 21, 2015;8:00 PM;97;106;201512210;ATL;http://www.basketball-reference.com/boxscores/pbp/201512210ATL.html;POR
Portland Trail Blazers;Minnesota Timberwolves;Sat, Dec 5, 2015;8:00 PM;109;103;201512050;MIN;http://www.basketball-reference.com/boxscores/pbp/201512050MIN.html;POR
Portland Trail Blazers;Golden State Warriors;Wed, May 11, 2016;10:30 PM;121;125;201605110;GSW;http://www.basketball-reference.com/boxscores/pbp/201605110GSW.html;POR
Portland Trail Blazers;San Antonio Spurs;Mon, Nov 16, 2015;8:30 PM;80;93;201511160;SAS;http://www.basketball-reference.com/boxscores/pbp/201511160SAS.html;POR
Portland Trail Blazers;Boston Celtics;Wed, Mar 2, 2016;7:30 PM;93;116;201603020;BOS;http://www.basketball-reference.com/boxscores/pbp/201603020BOS.html;POR
Portland Trail Blazers;Los Angeles Clippers;Thu, Mar 24, 2016;10:30 PM;94;96;201603240;LAC;http://www.basketball-reference.com/boxscores/pbp/201603240LAC.html;POR
Portland Trail Blazers;Golden State Warriors;Fri, Mar 11, 2016;10:30 PM;112;128;201603110;GSW;http://www.basketball-reference.com/boxscores/pbp/201603110GSW.html;POR
Portland Trail Blazers;Memphis Grizzlies;Fri, Nov 13, 2015;8:00 PM;100;101;201511130;MEM;http://www.basketball-reference.com/boxscores/pbp/201511130MEM.html;POR
Portland Trail Blazers;Los Angeles Clippers;Wed, Apr 20, 2016;10:30 PM;81;102;201604200;LAC;http://www.basketball-reference.com/boxscores/pbp/201604200LAC.html;POR
Portland Trail Blazers;Toronto Raptors;Fri, Mar 4, 2016;7:30 PM;115;117;201603040;TOR;http://www.basketball-reference.com/boxscores/pbp/201603040TOR.html;POR
Portland Trail Blazers;Los Angeles Lakers;Sun, Nov 22, 2015;9:30 PM;107;93;201511220;LAL;http://www.basketball-reference.com/boxscores/pbp/201511220LAL.html;POR
Portland Trail Blazers;Philadelphia 76ers;Sat, Jan 16, 2016;7:30 PM;89;114;201601160;PHI;http://www.basketball-reference.com/boxscores/pbp/201601160PHI.html;POR
Portland Trail Blazers;New Orleans Pelicans;Wed, Dec 23, 2015;8:00 PM;89;115;201512230;NOP;http://www.basketball-reference.com/boxscores/pbp/201512230NOP.html;POR
Portland Trail Blazers;Washington Wizards;Mon, Jan 18, 2016;2:00 PM;108;98;201601180;WAS;http://www.basketball-reference.com/boxscores/pbp/201601180WAS.html;POR
Portland Trail Blazers;Phoenix Suns;Fri, Oct 30, 2015;10:30 PM;92;110;201510300;PHO;http://www.basketball-reference.com/boxscores/pbp/201510300PHO.html;POR
Portland Trail Blazers;Denver Nuggets;Sun, Jan 3, 2016;9:00 PM;112;106;201601030;DEN;http://www.basketball-reference.com/boxscores/pbp/201601030DEN.html;POR
Portland Trail Blazers;Dallas Mavericks;Sun, Mar 20, 2016;4:00 PM;120;132;201603200;DAL;http://www.basketball-reference.com/boxscores/pbp/201603200DAL.html;POR
Portland Trail Blazers;Oklahoma City Thunder;Mon, Mar 14, 2016;8:00 PM;94;128;201603140;OKC;http://www.basketball-reference.com/boxscores/pbp/201603140OKC.html;POR
Portland Trail Blazers;Phoenix Suns;Fri, Dec 11, 2015;9:30 PM;106;96;201512110;PHO;http://www.basketball-reference.com/boxscores/pbp/201512110PHO.html;POR
Portland Trail Blazers;Cleveland Cavaliers;Tue, Dec 8, 2015;7:00 PM;100;105;201512080;CLE;http://www.basketball-reference.com/boxscores/pbp/201512080CLE.html;POR
Portland Trail Blazers;Golden State Warriors;Tue, May 3, 2016;10:30 PM;99;110;201605030;GSW;http://www.basketball-reference.com/boxscores/pbp/201605030GSW.html;POR
Portland Trail Blazers;Golden State Warriors;Sun, May 1, 2016;3:30 PM;106;118;201605010;GSW;http://www.basketball-reference.com/boxscores/pbp/201605010GSW.html;POR
Portland Trail Blazers;Oklahoma City Thunder;Wed, Dec 16, 2015;8:00 PM;90;106;201512160;OKC;http://www.basketball-reference.com/boxscores/pbp/201512160OKC.html;POR
Portland Trail Blazers;Utah Jazz;Wed, Nov 4, 2015;9:00 PM;108;92;201511040;UTA;http://www.basketball-reference.com/boxscores/pbp/201511040UTA.html;POR
Sacramento Kings;Golden State Warriors;Mon, Dec 28, 2015;10:30 PM;103;122;201512280;GSW;http://www.basketball-reference.com/boxscores/pbp/201512280GSW.html;SAC
Sacramento Kings;Phoenix Suns;Wed, Nov 4, 2015;9:00 PM;97;118;201511040;PHO;http://www.basketball-reference.com/boxscores/pbp/201511040PHO.html;SAC
Sacramento Kings;Atlanta Hawks;Wed, Nov 18, 2015;8:00 PM;97;103;201511180;ATL;http://www.basketball-reference.com/boxscores/pbp/201511180ATL.html;SAC
Sacramento Kings;Toronto Raptors;Sun, Dec 20, 2015;6:00 PM;104;94;201512200;TOR;http://www.basketball-reference.com/boxscores/pbp/201512200TOR.html;SAC
Sacramento Kings;Los Angeles Clippers;Sat, Oct 31, 2015;10:30 PM;109;114;201510310;LAC;http://www.basketball-reference.com/boxscores/pbp/201510310LAC.html;SAC
Sacramento Kings;Minnesota Timberwolves;Fri, Dec 18, 2015;8:00 PM;95;99;201512180;MIN;http://www.basketball-reference.com/boxscores/pbp/201512180MIN.html;SAC
Sacramento Kings;Miami Heat;Thu, Nov 19, 2015;7:30 PM;109;116;201511190;MIA;http://www.basketball-reference.com/boxscores/pbp/201511190MIA.html;SAC
Sacramento Kings;Memphis Grizzlies;Wed, Mar 2, 2016;8:00 PM;98;104;201603020;MEM;http://www.basketball-reference.com/boxscores/pbp/201603020MEM.html;SAC
Sacramento Kings;Brooklyn Nets;Fri, Feb 5, 2016;7:30 PM;119;128;201602050;BRK;http://www.basketball-reference.com/boxscores/pbp/201602050BRK.html;SAC
Sacramento Kings;Philadelphia 76ers;Wed, Feb 10, 2016;7:00 PM;114;110;201602100;PHI;http://www.basketball-reference.com/boxscores/pbp/201602100PHI.html;SAC
Sacramento Kings;Portland Trail Blazers;Mon, Mar 28, 2016;10:00 PM;93;105;201603280;POR;http://www.basketball-reference.com/boxscores/pbp/201603280POR.html;SAC
Sacramento Kings;Minnesota Timberwolves;Wed, Mar 23, 2016;8:00 PM;104;113;201603230;MIN;http://www.basketball-reference.com/boxscores/pbp/201603230MIN.html;SAC
Sacramento Kings;Denver Nuggets;Tue, Feb 23, 2016;9:00 PM;114;110;201602230;DEN;http://www.basketball-reference.com/boxscores/pbp/201602230DEN.html;SAC
Sacramento Kings;Memphis Grizzlies;Sat, Jan 30, 2016;8:00 PM;117;121;201601300;MEM;http://www.basketball-reference.com/boxscores/pbp/201601300MEM.html;SAC
Sacramento Kings;Oklahoma City Thunder;Mon, Jan 4, 2016;8:00 PM;116;104;201601040;OKC;http://www.basketball-reference.com/boxscores/pbp/201601040OKC.html;SAC
Sacramento Kings;Detroit Pistons;Fri, Mar 18, 2016;7:30 PM;108;115;201603180;DET;http://www.basketball-reference.com/boxscores/pbp/201603180DET.html;SAC
Sacramento Kings;Washington Wizards;Mon, Dec 21, 2015;7:00 PM;99;113;201512210;WAS;http://www.basketball-reference.com/boxscores/pbp/201512210WAS.html;SAC
Sacramento Kings;New Orleans Pelicans;Thu, Jan 28, 2016;8:00 PM;105;114;201601280;NOP;http://www.basketball-reference.com/boxscores/pbp/201601280NOP.html;SAC
Sacramento Kings;Houston Rockets;Wed, Apr 13, 2016;8:00 PM;81;116;201604130;HOU;http://www.basketball-reference.com/boxscores/pbp/201604130HOU.html;SAC
Sacramento Kings;Boston Celtics;Sun, Feb 7, 2016;1:00 PM;119;128;201602070;BOS;http://www.basketball-reference.com/boxscores/pbp/201602070BOS.html;SAC
Sacramento Kings;Portland Trail Blazers;Tue, Jan 26, 2016;10:00 PM;97;112;201601260;POR;http://www.basketball-reference.com/boxscores/pbp/201601260POR.html;SAC
Sacramento Kings;Houston Rockets;Sat, Dec 5, 2015;8:00 PM;113;120;201512050;HOU;http://www.basketball-reference.com/boxscores/pbp/201512050HOU.html;SAC
Sacramento Kings;Utah Jazz;Thu, Jan 14, 2016;9:00 PM;103;101;201601140;UTA;http://www.basketball-reference.com/boxscores/pbp/201601140UTA.html;SAC
Sacramento Kings;Milwaukee Bucks;Wed, Nov 25, 2015;8:00 PM;129;118;201511250;MIL;http://www.basketball-reference.com/boxscores/pbp/201511250MIL.html;SAC
Sacramento Kings;Cleveland Cavaliers;Mon, Feb 8, 2016;7:00 PM;100;120;201602080;CLE;http://www.basketball-reference.com/boxscores/pbp/201602080CLE.html;SAC
Sacramento Kings;Denver Nuggets;Sat, Apr 2, 2016;9:00 PM;115;106;201604020;DEN;http://www.basketball-reference.com/boxscores/pbp/201604020DEN.html;SAC
Sacramento Kings;Phoenix Suns;Mon, Apr 11, 2016;10:00 PM;105;101;201604110;PHO;http://www.basketball-reference.com/boxscores/pbp/201604110PHO.html;SAC
Sacramento Kings;Orlando Magic;Sat, Nov 21, 2015;5:00 PM;97;91;201511210;ORL;http://www.basketball-reference.com/boxscores/pbp/201511210ORL.html;SAC
Sacramento Kings;New Orleans Pelicans;Mon, Mar 7, 2016;8:00 PM;112;115;201603070;NOP;http://www.basketball-reference.com/boxscores/pbp/201603070NOP.html;SAC
Sacramento Kings;Los Angeles Lakers;Wed, Jan 20, 2016;10:30 PM;112;93;201601200;LAL;http://www.basketball-reference.com/boxscores/pbp/201601200LAL.html;SAC
Sacramento Kings;Los Angeles Lakers;Tue, Mar 15, 2016;10:30 PM;106;98;201603150;LAL;http://www.basketball-reference.com/boxscores/pbp/201603150LAL.html;SAC
Sacramento Kings;Dallas Mavericks;Tue, Jan 5, 2016;8:30 PM;116;117;201601050;DAL;http://www.basketball-reference.com/boxscores/pbp/201601050DAL.html;SAC
Sacramento Kings;Chicago Bulls;Mon, Mar 21, 2016;8:00 PM;102;109;201603210;CHI;http://www.basketball-reference.com/boxscores/pbp/201603210CHI.html;SAC
Sacramento Kings;Golden State Warriors;Sat, Nov 28, 2015;10:30 PM;101;120;201511280;GSW;http://www.basketball-reference.com/boxscores/pbp/201511280GSW.html;SAC
Sacramento Kings;Dallas Mavericks;Thu, Mar 3, 2016;8:30 PM;104;101;201603030;DAL;http://www.basketball-reference.com/boxscores/pbp/201603030DAL.html;SAC
Sacramento Kings;New York Knicks;Sun, Mar 20, 2016;7:30 PM;88;80;201603200;NYK;http://www.basketball-reference.com/boxscores/pbp/201603200NYK.html;SAC
Sacramento Kings;Charlotte Hornets;Mon, Nov 23, 2015;7:00 PM;122;127;201511230;CHO;http://www.basketball-reference.com/boxscores/pbp/201511230CHO.html;SAC
Sacramento Kings;San Antonio Spurs;Sat, Mar 5, 2016;8:30 PM;94;104;201603050;SAS;http://www.basketball-reference.com/boxscores/pbp/201603050SAS.html;SAC
Sacramento Kings;Indiana Pacers;Wed, Dec 23, 2015;7:00 PM;108;106;201512230;IND;http://www.basketball-reference.com/boxscores/pbp/201512230IND.html;SAC
Sacramento Kings;Oklahoma City Thunder;Sun, Dec 6, 2015;7:00 PM;95;98;201512060;OKC;http://www.basketball-reference.com/boxscores/pbp/201512060OKC.html;SAC
Sacramento Kings;Los Angeles Clippers;Sat, Jan 16, 2016;10:30 PM;110;103;201601160;LAC;http://www.basketball-reference.com/boxscores/pbp/201601160LAC.html;SAC
San Antonio Spurs;Miami Heat;Tue, Feb 9, 2016;8:00 PM;119;101;201602090;MIA;http://www.basketball-reference.com/boxscores/pbp/201602090MIA.html;SAS
San Antonio Spurs;Atlanta Hawks;Sat, Dec 12, 2015;8:00 PM;103;78;201512120;ATL;http://www.basketball-reference.com/boxscores/pbp/201512120ATL.html;SAS
San Antonio Spurs;Denver Nuggets;Fri, Nov 27, 2015;9:00 PM;91;80;201511270;DEN;http://www.basketball-reference.com/boxscores/pbp/201511270DEN.html;SAS
