"sport";"country";"name_ligue";"name_ligue2";"season_finalyear";"gender";"campeao";"rounds";"link";"X";"erro";"quant_jogos";"quant_equipes";"id";"jogos.canc"
"soccer";"Brazil";"Serie B";"serie-b";2013;"men";"Palmeiras";38;"http://www.betexplorer.com/soccer/brazil/serie-b-2013/results/";"";"nao";380;20;"soccer_Brazil_men_2013";0
"soccer";"Brazil";"Serie B";"serie-b";2014;"men";"Joinville";38;"http://www.betexplorer.com/soccer/brazil/serie-b-2014/results/";"";"nao";380;20;"soccer_Brazil_men_2014";0
"soccer";"Brazil";"Serie B";"serie-b";2015;"men";"Botafogo RJ";38;"http://www.betexplorer.com/soccer/brazil/serie-b-2015/results/";"";"nao";380;20;"soccer_Brazil_men_2015";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2007;"men";"Levski";30;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2006-2007/results/";"";"nao";240;16;"soccer_Bulgaria_men_2007";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2008;"men";"CSKA Sofia";30;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2007-2008/results/";"";"nao";240;16;"soccer_Bulgaria_men_2008";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2009;"men";"Levski";30;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2008-2009/results/";"";"nao";240;16;"soccer_Bulgaria_men_2009";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2010;"men";"Litex Lovech";30;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2009-2010/results/";"";"nao";240;16;"soccer_Bulgaria_men_2010";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2011;"men";"Litex Lovech";30;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2010-2011/results/";"";"nao";240;16;"soccer_Bulgaria_men_2011";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2012;"men";"Ludogorets";30;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2011-2012/results/";"";"nao";240;16;"soccer_Bulgaria_men_2012";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2013;"men";"Ludogorets";30;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2012-2013/results/";"";"nao";240;16;"soccer_Bulgaria_men_2013";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2014;"men";"Ludogorets";26;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2013-2014/results/?stage=U5DdHa4T";"";"nao";182;14;"soccer_Bulgaria_men_2014";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2015;"men";"Ludogorets";22;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2014-2015/results/?stage=SjCzG9Jo";"";"nao";132;12;"soccer_Bulgaria_men_2015";0
"soccer";"Bulgaria";"A PFG";"a-pfg";2016;"men";"Ludogorets";36;"http://www.betexplorer.com/soccer/bulgaria/a-pfg-2015-2016/results/";"";"nao";164;10;"soccer_Bulgaria_men_2016";16
"soccer";"Canada";"CSL";"csl";2010;"men";"York Region";NA;"http://www.betexplorer.com/soccer/canada/csl-2010/results/?stage=fc1hZCRB";"";"nao";156;13;"soccer_Canada_men_2010";0
"soccer";"Canada";"CSL";"csl";2011;"men";"SC Toronto";NA;"http://www.betexplorer.com/soccer/canada/csl-2011/results/?stage=Ob61DkTN";"";"nao";180;14;"soccer_Canada_men_2011";1
"soccer";"Canada";"CSL";"csl";2012;"men";"Toronto Croatia";NA;"http://www.betexplorer.com/soccer/canada/csl-2012/results/?stage=UTBihNaS";"";"nao";176;16;"soccer_Canada_men_2012";0
"soccer";"Canada";"CSL";"csl";2013;"men";"Kingston";NA;"http://www.betexplorer.com/soccer/canada/csl-2013/results/?stage=QqFBN6W0";"";"nao";131;12;"soccer_Canada_men_2013";0
"soccer";"Canada";"CSL";"csl";2014;"men";"York Region";NA;"http://www.betexplorer.com/soccer/canada/csl-2014/results/?stage=8OpX4oqm";"";"nao";90;10;"soccer_Canada_men_2014";0
"soccer";"Canada";"CSL";"csl";2015;"men";"Serbian W. E.";NA;"http://www.betexplorer.com/soccer/canada/csl-2015/results/?stage=IJRxQM0C";"";"nao";132;12;"soccer_Canada_men_2015";0
"soccer";"China";"Super League";"super-league";2007;"men";"Changchun Yatai";30;"http://www.betexplorer.com/soccer/china/super-league-2007/results/";"";"nao";210;15;"soccer_China_men_2007";0
"soccer";"China";"Super League";"super-league";2008;"men";"Shandong Luneng";30;"http://www.betexplorer.com/soccer/china/super-league-2008/results/";"";"nao";240;16;"soccer_China_men_2008";0
"soccer";"China";"Super League";"super-league";2009;"men";"Beijing Guoan";30;"http://www.betexplorer.com/soccer/china/super-league-2009/results/";"";"nao";240;16;"soccer_China_men_2009";0
"soccer";"China";"Super League";"super-league";2010;"men";"Shandong Luneng";30;"http://www.betexplorer.com/soccer/china/super-league-2010/results/";"";"nao";240;16;"soccer_China_men_2010";0
"soccer";"China";"Super League";"super-league";2011;"men";"Guangzhou Evergrande";30;"http://www.betexplorer.com/soccer/china/super-league-2011/results/";"";"nao";240;16;"soccer_China_men_2011";0
"soccer";"China";"Super League";"super-league";2012;"men";"Guangzhou Evergrande";30;"http://www.betexplorer.com/soccer/china/super-league-2012/results/";"";"nao";240;16;"soccer_China_men_2012";0
"soccer";"China";"Super League";"super-league";2013;"men";"Guangzhou Evergrande";30;"http://www.betexplorer.com/soccer/china/super-league-2013/results/";"";"nao";240;16;"soccer_China_men_2013";0
"soccer";"China";"Super League";"super-league";2014;"men";"Guangzhou Evergrande";30;"http://www.betexplorer.com/soccer/china/super-league-2014/results/";"";"nao";240;16;"soccer_China_men_2014";0
"soccer";"China";"Super League";"super-league";2015;"men";"Guangzhou Evergrande";30;"http://www.betexplorer.com/soccer/china/super-league-2015/results/";"";"nao";240;16;"soccer_China_men_2015";0
"soccer";"Croatia";"HNL";"hnl";2007;"men";"D. Zagreb";33;"http://www.betexplorer.com/soccer/croatia/1-hnl-2006-2007/results/";"";"nao";198;12;"soccer_Croatia_men_2007";0
"soccer";"Croatia";"HNL";"hnl";2008;"men";"D. Zagreb";33;"http://www.betexplorer.com/soccer/croatia/1-hnl-2007-2008/results/";"";"nao";198;12;"soccer_Croatia_men_2008";0
"soccer";"Croatia";"HNL";"hnl";2009;"men";"D. Zagreb";33;"http://www.betexplorer.com/soccer/croatia/1-hnl-2008-2009/results/";"";"nao";198;12;"soccer_Croatia_men_2009";0
"soccer";"Croatia";"HNL";"hnl";2010;"men";"D. Zagreb";30;"http://www.betexplorer.com/soccer/croatia/1-hnl-2009-2010/results/";"";"nao";240;16;"soccer_Croatia_men_2010";0
"soccer";"Croatia";"HNL";"hnl";2011;"men";"D. Zagreb";30;"http://www.betexplorer.com/soccer/croatia/1-hnl-2010-2011/results/";"";"nao";240;16;"soccer_Croatia_men_2011";0
"soccer";"Croatia";"HNL";"hnl";2012;"men";"D. Zagreb";30;"http://www.betexplorer.com/soccer/croatia/1-hnl-2011-2012/results/";"";"nao";240;16;"soccer_Croatia_men_2012";0
"soccer";"Croatia";"HNL";"hnl";2013;"men";"D. Zagreb";33;"http://www.betexplorer.com/soccer/croatia/1-hnl-2012-2013/results/";"";"nao";198;12;"soccer_Croatia_men_2013";0
"soccer";"Croatia";"HNL";"hnl";2014;"men";"D. Zagreb";36;"http://www.betexplorer.com/soccer/croatia/1-hnl-2013-2014/results/";"";"nao";180;10;"soccer_Croatia_men_2014";0
"soccer";"Croatia";"HNL";"hnl";2015;"men";"D. Zagreb";36;"http://www.betexplorer.com/soccer/croatia/1-hnl-2014-2015/results/";"";"nao";180;10;"soccer_Croatia_men_2015";0
"soccer";"Croatia";"HNL";"hnl";2016;"men";"D. Zagreb";36;"http://www.betexplorer.com/soccer/croatia/1-hnl-2015-2016/results/";"";"nao";180;10;"soccer_Croatia_men_2016";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2007;"men";"Sparta Prague";30;"http://www.betexplorer.com/soccer/czech-republic/gambrinus-liga-2006-2007/results/";"";"nao";240;16;"soccer_Czech Republic_men_2007";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2008;"men";"Slavia Prague";30;"http://www.betexplorer.com/soccer/czech-republic/gambrinus-liga-2007-2008/results/";"";"nao";240;16;"soccer_Czech Republic_men_2008";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2009;"men";"Slavia Prague";30;"http://www.betexplorer.com/soccer/czech-republic/gambrinus-liga-2008-2009/results/";"";"nao";240;16;"soccer_Czech Republic_men_2009";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2010;"men";"Sparta Prague";30;"http://www.betexplorer.com/soccer/czech-republic/gambrinus-liga-2009-2010/results/";"";"nao";240;16;"soccer_Czech Republic_men_2010";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2011;"men";"Plzen";30;"http://www.betexplorer.com/soccer/czech-republic/gambrinus-liga-2010-2011/results/";"";"nao";240;16;"soccer_Czech Republic_men_2011";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2012;"men";"Liberec";30;"http://www.betexplorer.com/soccer/czech-republic/gambrinus-liga-2011-2012/results/";"";"nao";240;16;"soccer_Czech Republic_men_2012";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2013;"men";"Plzen";30;"http://www.betexplorer.com/soccer/czech-republic/gambrinus-liga-2012-2013/results/";"";"nao";240;16;"soccer_Czech Republic_men_2013";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2014;"men";"Sparta Prague";30;"http://www.betexplorer.com/soccer/czech-republic/gambrinus-liga-2013-2014/results/";"";"nao";240;16;"soccer_Czech Republic_men_2014";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2015;"men";"Plzen";30;"http://www.betexplorer.com/soccer/czech-republic/synot-liga-2014-2015/results/";"";"nao";240;16;"soccer_Czech Republic_men_2015";0
"soccer";"Czech Republic";"Gambrinus Liga";"gambrinus-liga";2016;"men";"Plzen";30;"http://www.betexplorer.com/soccer/czech-republic/synot-liga-2015-2016/results/";"";"nao";240;16;"soccer_Czech Republic_men_2016";0
"soccer";"Denmark";"Superliga";"superliga";2007;"men";"FC Copenhagen";33;"http://www.betexplorer.com/soccer/denmark/superliga-2006-2007/results/";"";"nao";198;12;"soccer_Denmark_men_2007";0
"soccer";"Denmark";"Superliga";"superliga";2008;"men";"Aalborg";33;"http://www.betexplorer.com/soccer/denmark/superliga-2007-2008/results/";"";"nao";198;12;"soccer_Denmark_men_2008";0
"soccer";"Denmark";"Superliga";"superliga";2009;"men";"FC Copenhagen";33;"http://www.betexplorer.com/soccer/denmark/superliga-2008-2009/results/";"";"nao";198;12;"soccer_Denmark_men_2009";0
"soccer";"Denmark";"Superliga";"superliga";2010;"men";"FC Copenhagen";33;"http://www.betexplorer.com/soccer/denmark/superliga-2009-2010/results/";"";"nao";198;12;"soccer_Denmark_men_2010";0
"soccer";"Denmark";"Superliga";"superliga";2011;"men";"FC Copenhagen";33;"http://www.betexplorer.com/soccer/denmark/superliga-2010-2011/results/";"";"nao";198;12;"soccer_Denmark_men_2011";0
"soccer";"Denmark";"Superliga";"superliga";2012;"men";"Nordsjaelland";33;"http://www.betexplorer.com/soccer/denmark/superliga-2011-2012/results/";"";"nao";198;12;"soccer_Denmark_men_2012";0
"soccer";"Denmark";"Superliga";"superliga";2013;"men";"FC Copenhagen";33;"http://www.betexplorer.com/soccer/denmark/superliga-2012-2013/results/";"";"nao";198;12;"soccer_Denmark_men_2013";0
"soccer";"Denmark";"Superliga";"superliga";2014;"men";"Aalborg";33;"http://www.betexplorer.com/soccer/denmark/superliga-2013-2014/results/";"";"nao";198;12;"soccer_Denmark_men_2014";0
"soccer";"Denmark";"Superliga";"superliga";2015;"men";"Midtjylland";33;"http://www.betexplorer.com/soccer/denmark/superliga-2014-2015/results/";"";"nao";198;12;"soccer_Denmark_men_2015";0
"soccer";"Denmark";"Superliga";"superliga";2016;"men";"FC Copenhagen";33;"http://www.betexplorer.com/soccer/denmark/superliga-2015-2016/results/";"";"nao";198;12;"soccer_Denmark_men_2016";0
"soccer";"Egypt";"Premier League";"premier-league";2007;"men";"Al Ahly";30;"http://www.betexplorer.com/soccer/egypt/premier-league-2006-2007/results/";"";"nao";240;16;"soccer_Egypt_men_2007";0
"soccer";"Egypt";"Premier League";"premier-league";2008;"men";"Al Ahly";30;"http://www.betexplorer.com/soccer/egypt/premier-league-2007-2008/results/";"";"nao";240;16;"soccer_Egypt_men_2008";0
"soccer";"Egypt";"Premier League";"premier-league";2009;"men";"Al Ahly";NA;"http://www.betexplorer.com/soccer/egypt/premier-league-2008-2009/results/?stage=IwI0Uusk";"";"nao";240;16;"soccer_Egypt_men_2009";0
"soccer";"Egypt";"Premier League";"premier-league";2010;"men";"Al Ahly";30;"http://www.betexplorer.com/soccer/egypt/premier-league-2009-2010/results/";"";"nao";240;16;"soccer_Egypt_men_2010";0
"soccer";"Egypt";"Premier League";"premier-league";2011;"men";"Al Ahly";30;"http://www.betexplorer.com/soccer/egypt/premier-league-2010-2011/results/";"";"nao";240;16;"soccer_Egypt_men_2011";0
"soccer";"Egypt";"Premier League";"premier-league";2012;"men";"Haras El Hodood";NA;"http://www.betexplorer.com/soccer/egypt/premier-league-2011-2012/results/";"POSTP.";"nao";142;19;"soccer_Egypt_men_2012";25
"soccer";"Egypt";"Premier League";"premier-league";2015;"men";"Zamalek";38;"http://www.betexplorer.com/soccer/egypt/premier-league-2014-2015/results/";"";"nao";380;20;"soccer_Egypt_men_2015";0
"soccer";"Egypt";"Premier League";"premier-league";2016;"men";"Al Ahly";34;"http://www.betexplorer.com/soccer/egypt/premier-league-2015-2016/results/";"";"nao";306;18;"soccer_Egypt_men_2016";0
"soccer";"England";"Premier League";"premier-league";2007;"men";"Manchester United";38;"http://www.betexplorer.com/soccer/england/premier-league-2006-2007/results/";"";"nao";380;20;"soccer_England_men_2007";0
"soccer";"England";"Premier League";"premier-league";2008;"men";"Manchester United";38;"http://www.betexplorer.com/soccer/england/premier-league-2007-2008/results/";"";"nao";380;20;"soccer_England_men_2008";0
"soccer";"England";"Premier League";"premier-league";2009;"men";"Manchester United";38;"http://www.betexplorer.com/soccer/england/premier-league-2008-2009/results/";"";"nao";380;20;"soccer_England_men_2009";0
"soccer";"England";"Premier League";"premier-league";2010;"men";"Chelsea";38;"http://www.betexplorer.com/soccer/england/premier-league-2009-2010/results/";"";"nao";380;20;"soccer_England_men_2010";0
"soccer";"England";"Premier League";"premier-league";2011;"men";"Manchester United";38;"http://www.betexplorer.com/soccer/england/premier-league-2010-2011/results/";"";"nao";380;20;"soccer_England_men_2011";0
"soccer";"England";"Premier League";"premier-league";2012;"men";"Manchester City";38;"http://www.betexplorer.com/soccer/england/premier-league-2011-2012/results/";"";"nao";380;20;"soccer_England_men_2012";0
"soccer";"England";"Premier League";"premier-league";2013;"men";"Manchester United";38;"http://www.betexplorer.com/soccer/england/premier-league-2012-2013/results/";"";"nao";380;20;"soccer_England_men_2013";0
"soccer";"England";"Premier League";"premier-league";2014;"men";"Manchester City";38;"http://www.betexplorer.com/soccer/england/premier-league-2013-2014/results/";"";"nao";380;20;"soccer_England_men_2014";0
"soccer";"England";"Premier League";"premier-league";2015;"men";"Chelsea";38;"http://www.betexplorer.com/soccer/england/premier-league-2014-2015/results/";"";"nao";380;20;"soccer_England_men_2015";0
"soccer";"England";"Premier League";"premier-league";2016;"men";"Leicester";38;"http://www.betexplorer.com/soccer/england/premier-league-2015-2016/results/";"";"nao";380;20;"soccer_England_men_2016";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2007;"men";"Levadia";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2007/results/";"";"nao";180;10;"soccer_Estonia_men_2007";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2008;"men";"Levadia";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2008/results/";"";"nao";180;10;"soccer_Estonia_men_2008";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2009;"men";"Levadia";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2009/results/";"";"nao";180;10;"soccer_Estonia_men_2009";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2010;"men";"Flora";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2010/results/";"";"nao";180;10;"soccer_Estonia_men_2010";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2011;"men";"Flora";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2011/results/";"";"nao";180;10;"soccer_Estonia_men_2011";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2012;"men";"Kalju";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2012/results/";"";"nao";180;10;"soccer_Estonia_men_2012";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2013;"men";"Levadia";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2013/results/";"";"nao";180;10;"soccer_Estonia_men_2013";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2014;"men";"Levadia";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2014/results/";"";"nao";179;10;"soccer_Estonia_men_2014";0
"soccer";"Estonia";"Meistriliiga";"meistriliiga";2015;"men";"Flora";36;"http://www.betexplorer.com/soccer/estonia/meistriliiga-2015/results/";"";"nao";180;10;"soccer_Estonia_men_2015";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2007;"men";"Tampere Utd";NA;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2007/results/";"";"nao";182;14;"soccer_Finland_men_2007";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2008;"men";"Inter Turku";26;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2008/results/";"";"nao";182;14;"soccer_Finland_men_2008";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2009;"men";"HJK";NA;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2009/results/";"";"nao";182;14;"soccer_Finland_men_2009";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2010;"men";"HJK";26;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2010/results/";"";"nao";182;14;"soccer_Finland_men_2010";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2011;"men";"HJK";33;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2011/results/";"";"nao";198;12;"soccer_Finland_men_2011";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2012;"men";"HJK";33;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2012/results/";"";"nao";198;12;"soccer_Finland_men_2012";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2013;"men";"HJK";33;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2013/results/";"";"nao";198;12;"soccer_Finland_men_2013";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2014;"men";"HJK";33;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2014/results/";"";"nao";198;12;"soccer_Finland_men_2014";0
"soccer";"Finland";"Veikkausliiga";"veikkausliiga";2015;"men";"SJK";33;"http://www.betexplorer.com/soccer/finland/veikkausliiga-2015/results/";"";"nao";198;12;"soccer_Finland_men_2015";0
"soccer";"France";"Ligue 1";"ligue1";2007;"men";"Lyon";38;"http://www.betexplorer.com/soccer/france/ligue-1-2006-2007/results/";"";"nao";380;20;"soccer_France_men_2007";0
"soccer";"France";"Ligue 1";"ligue1";2008;"men";"Lyon";38;"http://www.betexplorer.com/soccer/france/ligue-1-2007-2008/results/";"";"nao";380;20;"soccer_France_men_2008";0
"soccer";"France";"Ligue 1";"ligue1";2009;"men";"Bordeaux";38;"http://www.betexplorer.com/soccer/france/ligue-1-2008-2009/results/";"";"nao";380;20;"soccer_France_men_2009";0
"soccer";"France";"Ligue 1";"ligue1";2010;"men";"Marseille";38;"http://www.betexplorer.com/soccer/france/ligue-1-2009-2010/results/";"";"nao";380;20;"soccer_France_men_2010";0
